,TF,gene_id,effect,ev_level
3634,omrA,b3540,+,weak
3635,omrA,b3543,+,weak
3636,omrA,b3576,-,weak
3637,omrA,b3966,-,weak
3638,omrA,b4067,-,weak
3639,omrA,b4068,-,weak
3640,omrA,b4291,-,weak
3641,omrA,b4314,-,weak
3642,omrA,b4321,-,weak
3643,omrB,b0301,+,weak
3644,omrB,b0303,+,weak
3645,omrB,b0304,+,weak
3647,omrB,b0554,-,weak
3648,omrB,b0565,-,weak
3649,omrB,b0814,+,weak
3650,omrB,b1038,-,weak
3651,omrB,b1040,-,weak
3652,omrB,b1920,-,weak
3654,omrB,b2133,-,weak
3655,omrB,b2155,-,weak
3656,omrB,b2796,-,weak
3657,omrB,b2797,-,weak
3658,omrB,b3177,-,weak
3659,omrB,b3405,-,weak
3660,omrB,b3540,+,weak
3661,omrB,b3543,+,weak
3662,omrB,b3576,-,weak
3663,omrB,b3966,-,weak
3664,omrB,b4067,-,weak
3665,omrB,b4068,-,weak
3666,omrB,b4291,-,weak
3667,omrB,b4314,-,weak
3668,omrB,b4321,-,weak
3669,oxyR,b0475,+,strong
3670,oxyR,b0604,+,strong
3671,oxyR,b0605,+,strong
3672,oxyR,b0683,+,strong
3673,oxyR,b0812,+,weak
3674,oxyR,b0849,+,strong
3675,oxyR,b0850,-,strong
3676,oxyR,b0851,-,strong
3677,oxyR,b0852,-,strong
3678,oxyR,b0853,-,strong
3679,oxyR,b0871,+,strong
3680,oxyR,b0872,+,strong
3681,oxyR,b0873,+,strong
3682,oxyR,b1203,-,strong
3683,oxyR,b1679,+,strong
3684,oxyR,b1680,+,strong
3685,oxyR,b1681,+,strong
3686,oxyR,b1682,+,strong
3687,oxyR,b1683,+,strong
3688,oxyR,b1684,+,strong
3689,oxyR,b2000,-,strong
3690,oxyR,b2392,+,strong
3691,oxyR,b2582,+,strong
3692,oxyR,b3500,+,weak
3693,oxyR,b3518,+,strong
3694,oxyR,b3942,+,strong
3695,oxyR,b3961,-,strong
3696,oxyR,b4321,-,weak
3697,oxyR,b4322,-,weak
3698,oxyR,b4323,-,weak
3699,oxyR,b4367,-,strong
3700,oxyS,b0380,-,weak
3701,oxyS,b0453,-,weak
3702,oxyS,b0812,-,weak
3703,oxyS,b1004,-,weak
3704,oxyS,b1493,-,weak
3705,oxyS,b1494,+,weak
3706,oxyS,b1824,-,weak
3707,oxyS,b2731,-,weak
3708,oxyS,b2731,-,weak
3709,oxyS,b2741,-,weak
3710,oxyS,b2785,-,weak
3711,oxyS,b3491,-,weak
3712,oxyS,b3510,-,weak
3713,oxyS,b3666,+,weak
3714,paaX,b1387,-,strong
3715,paaX,b1388,-,strong
3716,paaX,b1389,-,strong
3717,paaX,b1390,-,strong
3718,paaX,b1391,-,strong
3719,paaX,b1392,-,strong
3720,paaX,b1393,-,strong
3721,paaX,b1394,-,strong
3722,paaX,b1395,-,strong
3723,paaX,b1396,-,strong
3724,paaX,b1397,-,strong
3725,paaX,b1398,-,strong
3726,paaX,b1399,-,strong
3727,paaX,b1400,-,strong
3728,pdeL,b0315,+,strong
3729,pdhR,b0081,-,strong
3730,pdhR,b0082,-,strong
3731,pdhR,b0083,-,strong
3732,pdhR,b0084,-,strong
3733,pdhR,b0086,-,strong
3734,pdhR,b0087,-,strong
3735,pdhR,b0088,-,strong
3736,pdhR,b0089,-,strong
3737,pdhR,b0090,-,strong
3738,pdhR,b0091,-,strong
3739,pdhR,b0092,-,strong
3740,pdhR,b0093,-,strong
3741,pdhR,b0094,-,strong
3742,pdhR,b0095,-,strong
3743,pdhR,b0096,-,strong
3744,pdhR,b0113,-,strong
3745,pdhR,b0114,-,strong
3746,pdhR,b0116,-,strong
3747,pdhR,b0154,-,weak
3748,pdhR,b0428,-,strong
3749,pdhR,b0429,-,strong
3750,pdhR,b0430,-,strong
3751,pdhR,b0431,-,strong
3752,pdhR,b0432,-,strong
3753,pdhR,b0460,-,weak
3754,pdhR,b0461,-,weak
3755,pdhR,b1109,-,strong
3756,pdhR,b2579,-,weak
3757,pdhR,b2975,-,strong
3758,pdhR,b2976,-,strong
3759,pdhR,b2977,-,strong
3760,pdhR,b2979,-,strong
3761,pdhR,b4287,+,weak
3762,pdhR,b4288,+,weak
3763,pdhR,b4289,+,weak
3764,pdhR,b4290,+,weak
3765,pdhR,b4291,+,weak
3766,pdhR,b4468,-,strong
3767,pepA,b0032,-,strong
3768,pepA,b0033,-,strong
3769,pepA,b4260,-,strong
3770,pgrR,b1321,-,strong
3771,pgrR,b1322,-,strong
3772,pgrR,b1323,-,strong
3773,pgrR,b1326,-,strong
3774,pgrR,b1327,-,strong
3775,phe-tRNA,b1713,-,strong
3776,phe-tRNA,b1714,-,strong
3777,phoB,b0080,-,weak
3778,phoB,b0241,+,strong
3779,phoB,b0330,-,strong
3780,phoB,b0383,+,strong
3781,phoB,b0384,+,strong
3782,phoB,b0397,-,strong
3783,phoB,b0398,-,strong
3784,phoB,b0399,+,strong
3785,phoB,b0400,+,strong
3786,phoB,b0570,+,strong
3787,phoB,b0571,+,strong
3788,phoB,b0572,+,strong
3789,phoB,b0573,+,strong
3790,phoB,b0574,+,strong
3791,phoB,b0575,+,strong
3792,phoB,b0929,+,weak
3793,phoB,b1129,+,weak
3794,phoB,b1384,-,strong
3795,phoB,b1540,+,strong
3796,phoB,b1597,+,weak
3797,phoB,b1782,+,strong
3798,phoB,b1850,-,strong
3799,phoB,b1970,+,strong
3800,phoB,b1982,+,weak
3801,phoB,b2063,+,strong
3802,phoB,b2465,+,weak
3803,phoB,b2916,+,weak
3804,phoB,b2987,-,weak
3805,phoB,b3449,+-,strong
3806,phoB,b3450,+-,strong
3807,phoB,b3451,+-,strong
3808,phoB,b3452,+-,strong
3809,phoB,b3515,+,weak
3810,phoB,b3516,+,weak
3811,phoB,b3521,+,strong
3812,phoB,b3724,+,strong
3813,phoB,b3725,+,strong
3814,phoB,b3726,+,strong
3815,phoB,b3728,+,strong
3816,phoB,b4030,+,strong
3817,phoB,b4094,+,strong
3818,phoB,b4095,+,strong
3819,phoB,b4096,+,strong
3820,phoB,b4097,+,strong
3821,phoB,b4098,+,strong
3822,phoB,b4099,+,strong
3823,phoB,b4100,+,strong
3824,phoB,b4101,+,strong
3825,phoB,b4102,+,strong
3826,phoB,b4106,+,strong
3827,phoB,b4217,+,weak
3828,phoP,b0154,+,strong
3829,phoP,b0463,-,weak
3830,phoP,b0565,+,weak
3831,phoP,b0622,+,weak
3832,phoP,b0677,+,strong
3833,phoP,b0841,+,weak
3834,phoP,b1006,+,weak
3835,phoP,b1007,+,weak
3836,phoP,b1008,+,weak
3837,phoP,b1009,+,weak
3838,phoP,b1010,+,weak
3839,phoP,b1011,+,weak
3840,phoP,b1012,+,weak
3841,phoP,b1129,+-,strong
3842,phoP,b1130,+-,strong
3843,phoP,b1160,+,strong
3844,phoP,b1275,+,weak
3845,phoP,b1499,-,strong
3846,phoP,b1500,-,strong
3847,phoP,b1501,-,weak
3848,phoP,b1608,+,strong
3849,phoP,b1609,+,strong
3850,phoP,b1641,+-,strong
3851,phoP,b1826,+,strong
3852,phoP,b2344,+,weak
3853,phoP,b3035,+,weak
3854,phoP,b3037,+,weak
3855,phoP,b3038,+,weak
3856,phoP,b3207,+,strong
3857,phoP,b3227,-,weak
3858,phoP,b3359,-,weak
3859,phoP,b3428,+,weak
3860,phoP,b3429,+,weak
3861,phoP,b3430,+,weak
3862,phoP,b3431,+,weak
3863,phoP,b3432,+,weak
3864,phoP,b3508,+,strong
3865,phoP,b3509,+,strong
3866,phoP,b3510,+,strong
3867,phoP,b3511,+,strong
3868,phoP,b3512,+,weak
3869,phoP,b3515,+,strong
3870,phoP,b3571,+,weak
3871,phoP,b3939,+,weak
3872,phoP,b3940,+,weak
3873,phoP,b4005,+,weak
3874,phoP,b4006,+,weak
3875,phoP,b4241,-,strong
3876,phoP,b4242,+,strong
3877,prpR,b0330,-,weak
3878,prpR,b0331,+,weak
3879,prpR,b0333,+,weak
3880,prpR,b0334,+,weak
3881,prpR,b0335,+,weak
3882,pspF,b1303,-,strong
3883,pspF,b1304,+,strong
3884,pspF,b1305,+,strong
3885,pspF,b1306,+,strong
3886,pspF,b1307,+,strong
3887,pspF,b1308,+,strong
3888,pspF,b4050,+,strong
3890,purR,b0032,-,strong
3891,purR,b0033,-,strong
3892,purR,b0336,-,weak
3893,purR,b0337,-,weak
3894,purR,b0522,-,weak
3895,purR,b0523,-,weak
3896,purR,b0945,-,weak
3897,purR,b1062,-,strong
3898,purR,b1131,-,strong
3899,purR,b1132,-,strong
3900,purR,b1207,-,weak
3901,purR,b1658,-,strong
3902,purR,b2311,-,strong
3903,purR,b2312,-,strong
3904,purR,b2313,-,strong
3905,purR,b2476,-,strong
3906,purR,b2499,-,strong
3907,purR,b2500,-,strong
3908,purR,b2508,-,weak
3909,purR,b2551,-,strong
3910,purR,b2553,-,weak
3911,purR,b2557,-,weak
3912,purR,b2903,-,weak
3913,purR,b2904,-,weak
3914,purR,b2905,-,weak
3915,purR,b2937,-,weak
3916,purR,b2938,-,weak
3917,purR,b4005,-,strong
3918,purR,b4006,-,strong
3919,purR,b4177,-,strong
3920,putA,b1014,-,strong
3921,putA,b1015,-,strong
3922,puuR,b1296,-,strong
3923,puuR,b1298,-,strong
3924,puuR,b1299,-,strong
3925,puuR,b1300,-,strong
3926,puuR,b1301,-,strong
3927,puuR,b1302,-,strong
3928,qseB,b1384,+-,weak
3929,qseB,b1891,+,weak
3930,qseB,b1892,+,weak
3931,qseB,b3025,+,strong
3932,qseB,b3026,+,strong
3933,rbsR,b1623,+,strong
3934,rbsR,b3748,-,strong
3935,rbsR,b3749,-,strong
3936,rbsR,b3750,-,strong
3937,rbsR,b3751,-,strong
3938,rbsR,b3752,-,strong
3939,rbsR,b3753,-,strong
3940,rbsR,b4005,-,strong
3941,rbsR,b4006,-,strong
3942,rcdA,b0277,-,strong
3943,rcdA,b0958,-,strong
3944,rcdA,b1037,+,strong
3945,rcdA,b1038,+,strong
3946,rcdA,b1039,+,strong
3947,rcdA,b1040,+,strong
3948,rcdA,b1163,+,strong
3949,rcdA,b1536,+,strong
3950,rcdA,b1597,+,strong
3951,rclR,b0301,+,strong
3952,rclR,b0303,+,strong
3953,rclR,b0304,+,strong
3954,rcnR,b2105,-,strong
3955,rcnR,b2106,-,strong
3956,rcsA;rcsB,b1037,-,weak
3957,rcsA;rcsB,b1038,-,weak
3958,rcsA;rcsB,b1039,-,weak
3959,rcsA;rcsB,b1040,-,weak
3960,rcsA;rcsB,b1891,-,strong
3961,rcsA;rcsB,b1892,-,strong
3962,rcsA;rcsB,b1951,+,strong
3963,rcsA;rcsB,b2058,+,strong
3964,rcsA;rcsB,b2059,+,strong
3965,rcsA;rcsB,b2060,+,strong
3966,rcsA;rcsB,b2062,+,strong
3967,rcsA;rcsB,b4026,+,weak
3968,rcsA;rcsB,b4028,+,weak
3969,rcsA;rcsB,b4029,+,weak
3970,rcsB,b0094,+,strong
3971,rcsB,b0095,+,strong
3972,rcsB,b0891,+,weak
3973,rcsB,b0892,+,weak
3974,rcsB,b1283,+,weak
3975,rcsB,b1480,+,strong
3976,rcsB,b1482,+,strong
3977,rcsB,b1492,+,weak
3978,rcsB,b1493,+,weak
3979,rcsB,b1499,+,weak
3980,rcsB,b1500,+,weak
3981,rcsB,b1501,+,strong
3982,rcsB,b2570,+,strong
3983,rcsB,b2572,+,strong
3984,rcsB,b2573,+,strong
3985,rcsB,b3508,+,weak
3986,rcsB,b3509,+,weak
3987,rcsB,b3510,+,weak
3988,rcsB,b3511,+,weak
3989,rcsB,b3516,-,strong
3990,rcsB,b3517,-,strong
3991,rcsB;bglJ,b0076,+,strong
3992,rcsB;bglJ,b0392,+,weak
3993,rcsB;bglJ,b1408,+,weak
3994,rcsB;bglJ,b1409,+,weak
3995,rcsB;bglJ,b1410,+,weak
3996,rcsB;bglJ,b1411,+,weak
3997,rcsB;bglJ,b1877,+,weak
3998,rcsB;bglJ,b3027,+,weak
3999,rcsB;bglJ,b3188,+,weak
4000,rcsB;bglJ,b3680,+,weak
4001,rcsB;bglJ,b3721,+,strong
4002,rcsB;bglJ,b3722,+,strong
4003,rcsB;bglJ,b3723,+,strong
4008,relB,b1562,-,strong
4009,relB,b1563,-,strong
4010,relB,b1564,-,strong
4011,relB;relE,b1562,-,strong
4012,relB;relE,b1563,-,strong
4013,relB;relE,b1564,-,strong
4014,rhaR,b3905,+,strong
4015,rhaR,b3906,+,strong
4016,rhaS,b3902,+,strong
4017,rhaS,b3903,+,strong
4018,rhaS,b3904,+,strong
4019,rhaS,b3905,+,strong
4020,rhaS,b3906,+,strong
4021,rirA,b3842,-,weak
4022,rnpB,b3704,+,weak
4023,rob,b0463,+,strong
4024,rob,b0578,+,weak
4025,rob,b0762,+,weak
4026,rob,b0819,+,weak
4027,rob,b0850,+,weak
4028,rob,b0851,+,weak
4029,rob,b0852,+,weak
4030,rob,b0853,+,weak
4031,rob,b1276,+,weak
4032,rob,b1415,+,weak
4033,rob,b1530,+,strong
4034,rob,b1531,+,strong
4035,rob,b1532,+,strong
4036,rob,b1611,+,strong
4037,rob,b1852,+,strong
4038,rob,b2159,+,weak
4039,rob,b2237,+,strong
4040,rob,b2558,+,weak
4041,rob,b3035,+,weak
4042,rob,b3037,+,weak
4043,rob,b3038,+,weak
4044,rob,b3800,+,weak
4045,rob,b3908,+,weak
4046,rob,b4396,-,strong
4047,rpoD,b0001,+,
4048,rpoD,b0002,+,
4049,rpoD,b0003,+,
4050,rpoD,b0004,+,
4051,rpoD,b0019,+,
4052,rpoD,b0020,+,
4053,rpoD,b0025,+,
4054,rpoD,b0026,+,
4055,rpoD,b0027,+,
4056,rpoD,b0028,+,
4057,rpoD,b0029,+,
4058,rpoD,b0031,+,
4059,rpoD,b0032,+,
4060,rpoD,b0033,+,
4061,rpoD,b0034,+,
4062,rpoD,b0035,+,
4063,rpoD,b0036,+,
4064,rpoD,b0037,+,
4065,rpoD,b0038,+,
4066,rpoD,b0039,+,
4067,rpoD,b0040,+,
4068,rpoD,b0041,+,
4069,rpoD,b0042,+,
4070,rpoD,b0043,+,
4071,rpoD,b0044,+,
4072,rpoD,b0048,+,
4073,rpoD,b0054,+,
4074,rpoD,b0058,+,
4075,rpoD,b0059,+,
4076,rpoD,b0060,+,
4077,rpoD,b0061,+,
4078,rpoD,b0062,+,
4079,rpoD,b0063,+,
4080,rpoD,b0064,+,
4081,rpoD,b0066,+,
4082,rpoD,b0067,+,
4083,rpoD,b0068,+,
4084,rpoD,b0069,+,
4085,rpoD,b0070,+,
4086,rpoD,b0071,+,
4087,rpoD,b0072,+,
4088,rpoD,b0073,+,
4089,rpoD,b0074,+,
4090,rpoD,b0075,+,
4091,rpoD,b0076,+,
4092,rpoD,b0077,+,
4093,rpoD,b0078,+,
4094,rpoD,b0081,+,
4095,rpoD,b0082,+,
4096,rpoD,b0083,+,
4097,rpoD,b0084,+,
4098,rpoD,b0086,+,
4099,rpoD,b0087,+,
4100,rpoD,b0088,+,
4101,rpoD,b0089,+,
4102,rpoD,b0090,+,
4103,rpoD,b0091,+,
4104,rpoD,b0092,+,
4105,rpoD,b0093,+,
4106,rpoD,b0094,+,
4107,rpoD,b0095,+,
4108,rpoD,b0096,+,
4109,rpoD,b0106,+,
4110,rpoD,b0107,+,
4111,rpoD,b0108,+,
4112,rpoD,b0112,+,
4113,rpoD,b0113,+,
4114,rpoD,b0114,+,
4115,rpoD,b0116,+,
4116,rpoD,b0118,+,
4117,rpoD,b0120,+,
4118,rpoD,b0121,+,
4119,rpoD,b0124,+,
4120,rpoD,b0125,+,
4121,rpoD,b0126,+,
4122,rpoD,b0131,+,
4123,rpoD,b0133,+,
4124,rpoD,b0134,+,
4125,rpoD,b0139,+,
4126,rpoD,b0140,+,
4127,rpoD,b0142,+,
4128,rpoD,b0143,+,
4129,rpoD,b0144,+,
4130,rpoD,b0145,+,
4131,rpoD,b0146,+,
4132,rpoD,b0150,+,
4133,rpoD,b0151,+,
4134,rpoD,b0152,+,
4135,rpoD,b0153,+,
4136,rpoD,b0157,+,
4137,rpoD,b0158,+,
4138,rpoD,b0159,+,
4139,rpoD,b0166,+,
4140,rpoD,b0169,+,
4141,rpoD,b0170,+,
4142,rpoD,b0171,+,
4143,rpoD,b0172,+,
4144,rpoD,b0185,+,
4145,rpoD,b0194,+,
4146,rpoD,b0197,+,
4147,rpoD,b0198,+,
4148,rpoD,b0199,+,
4149,rpoD,b0225,+,
4150,rpoD,b0226,+,
4151,rpoD,b0231,+,
4152,rpoD,b0232,+,
4153,rpoD,b0233,+,
4154,rpoD,b0234,+,
4155,rpoD,b0237,+,
4156,rpoD,b0238,+,
4157,rpoD,b0239,+,
4158,rpoD,b0240_1,+,
4159,rpoD,b0241,+,
4160,rpoD,b0273,+,
4161,rpoD,b0277,+,
4162,rpoD,b0293,+,
4163,rpoD,b0296,+,
4164,rpoD,b0311,+,
4165,rpoD,b0312,+,
4166,rpoD,b0313,+,
4167,rpoD,b0314,+,
4168,rpoD,b0315,+,
4169,rpoD,b0330,+,
4170,rpoD,b0336,+,
4171,rpoD,b0337,+,
4172,rpoD,b0338,+,
4173,rpoD,b0339,+,
4174,rpoD,b0340,+,
4175,rpoD,b0341,+,
4176,rpoD,b0346,+,
4177,rpoD,b0347,+,
4178,rpoD,b0348,+,
4179,rpoD,b0349,+,
4180,rpoD,b0350,+,
4181,rpoD,b0351,+,
4182,rpoD,b0352,+,
4183,rpoD,b0369,+,
4184,rpoD,b0382,+,
4185,rpoD,b0383,+,
4186,rpoD,b0384,+,
4187,rpoD,b0388,+,
4188,rpoD,b0389,+,
4189,rpoD,b0390,+,
4190,rpoD,b0396,+,
4191,rpoD,b0397,+,
4192,rpoD,b0398,+,
4193,rpoD,b0399,+,
4194,rpoD,b0400,+,
4195,rpoD,b0411,+,
4196,rpoD,b0413,+,
4197,rpoD,b0414,+,
4198,rpoD,b0415,+,
4199,rpoD,b0416,+,
4200,rpoD,b0417,+,
4201,rpoD,b0418,+,
4202,rpoD,b0419,+,
4203,rpoD,b0420,+,
4204,rpoD,b0421,+,
4205,rpoD,b0422,+,
4206,rpoD,b0428,+,
4207,rpoD,b0429,+,
4208,rpoD,b0430,+,
4209,rpoD,b0431,+,
4210,rpoD,b0432,+,
4211,rpoD,b0433,+,
4212,rpoD,b0435,+,
4213,rpoD,b0437,+,
4214,rpoD,b0438,+,
4215,rpoD,b0439,+,
4216,rpoD,b0440,+,
4217,rpoD,b0441,+,
4218,rpoD,b0460,+,
4219,rpoD,b0461,+,
4220,rpoD,b0463,+,
4221,rpoD,b0464,+,
4222,rpoD,b0469,+,
4223,rpoD,b0475,+,
4224,rpoD,b0484,+,
4225,rpoD,b0507,+,
4226,rpoD,b0508,+,
4227,rpoD,b0509,+,
4228,rpoD,b0512,+,
4229,rpoD,b0513,+,
4230,rpoD,b0514,+,
4231,rpoD,b0515,+,
4232,rpoD,b0516,+,
4233,rpoD,b0517,+,
4234,rpoD,b0522,+,
4235,rpoD,b0523,+,
4236,rpoD,b0564,+,
4237,rpoD,b0570,+,
4238,rpoD,b0571,+,
4239,rpoD,b0572,+,
4240,rpoD,b0573,+,
4241,rpoD,b0574,+,
4242,rpoD,b0575,+,
4243,rpoD,b0576,+,
4244,rpoD,b0578,+,
4245,rpoD,b0583,+,
4246,rpoD,b0584,+,
4247,rpoD,b0585,+,
4248,rpoD,b0586,+,
4249,rpoD,b0587,+,
4250,rpoD,b0588,+,
4251,rpoD,b0589,+,
4252,rpoD,b0590,+,
4253,rpoD,b0591,+,
4254,rpoD,b0592,+,
4255,rpoD,b0593,+,
4256,rpoD,b0594,+,
4257,rpoD,b0595,+,
4258,rpoD,b0596,+,
4259,rpoD,b0597,+,
4260,rpoD,b0598,+,
4261,rpoD,b0602,+,
4262,rpoD,b0605,+,
4263,rpoD,b0623,+,
4264,rpoD,b0630,+,
4265,rpoD,b0631,+,
4266,rpoD,b0652,+,
4267,rpoD,b0653,+,
4268,rpoD,b0654,+,
4269,rpoD,b0655,+,
4270,rpoD,b0675,+,
4271,rpoD,b0676,+,
4272,rpoD,b0677,+,
4273,rpoD,b0678,+,
4274,rpoD,b0679,+,
4275,rpoD,b0680,+,
4276,rpoD,b0683,+,
4277,rpoD,b0696,+,
4278,rpoD,b0697,+,
4279,rpoD,b0698,+,
4280,rpoD,b0720,+,
4281,rpoD,b0721,+,
4282,rpoD,b0722,+,
4283,rpoD,b0723,+,
4284,rpoD,b0724,+,
4285,rpoD,b0726,+,
4286,rpoD,b0727,+,
4287,rpoD,b0728,+,
4288,rpoD,b0729,+,
4289,rpoD,b0730,+,
4290,rpoD,b0733,+,
4291,rpoD,b0734,+,
4292,rpoD,b0754,+,
4293,rpoD,b0755,+,
4294,rpoD,b0756,+,
4295,rpoD,b0757,+,
4296,rpoD,b0758,+,
4297,rpoD,b0759,+,
4298,rpoD,b0762,+,
4299,rpoD,b0765,+,
4300,rpoD,b0774,+,
4301,rpoD,b0776,+,
4302,rpoD,b0778,+,
4303,rpoD,b0779,+,
4304,rpoD,b0786,+,
4305,rpoD,b0792,+,
4306,rpoD,b0793,+,
4307,rpoD,b0795,+,
4308,rpoD,b0796,+,
4309,rpoD,b0799,+,
4310,rpoD,b0800,+,
4311,rpoD,b0805,+,
4312,rpoD,b0806,+,
4313,rpoD,b0809,+,
4314,rpoD,b0812,+,
4315,rpoD,b0814,+,
4316,rpoD,b0826,+,
4317,rpoD,b0827,+,
4318,rpoD,b0839,+,
4319,rpoD,b0850,+,
4320,rpoD,b0851,+,
4321,rpoD,b0852,+,
4322,rpoD,b0853,+,
4323,rpoD,b0860,+,
4324,rpoD,b0861,+,
4325,rpoD,b0862,+,
4326,rpoD,b0863,+,
4327,rpoD,b0864,+,
4328,rpoD,b0871,+,
4329,rpoD,b0874,+,
4330,rpoD,b0880,+,
4331,rpoD,b0882,+,
4332,rpoD,b0884,+,
4333,rpoD,b0886,+,
4334,rpoD,b0887,+,
4335,rpoD,b0889,+,
4336,rpoD,b0890,+,
4337,rpoD,b0891,+,
4338,rpoD,b0892,+,
4339,rpoD,b0895,+,
4340,rpoD,b0896,+,
4341,rpoD,b0902,+,
4342,rpoD,b0904,+,
4343,rpoD,b0907,+,
4344,rpoD,b0908,+,
4345,rpoD,b0910,+,
4346,rpoD,b0911,+,
4347,rpoD,b0912,+,
4348,rpoD,b0917,+,
4349,rpoD,b0918,+,
4350,rpoD,b0921,+,
4351,rpoD,b0922,+,
4352,rpoD,b0923,+,
4353,rpoD,b0924,+,
4354,rpoD,b0929,+,
4355,rpoD,b0931,+,
4356,rpoD,b0933,+,
4357,rpoD,b0934,+,
4358,rpoD,b0936,+,
4359,rpoD,b0937,+,
4360,rpoD,b0945,+,
4361,rpoD,b0950,+,
4362,rpoD,b0951,+,
4363,rpoD,b0952,+,
4364,rpoD,b0954,+,
4365,rpoD,b0957,+,
4366,rpoD,b0958,+,
4367,rpoD,b0959,+,
4368,rpoD,b0970,+,
4369,rpoD,b0972,+,
4370,rpoD,b0973,+,
4371,rpoD,b0974,+,
4372,rpoD,b0975,+,
4373,rpoD,b0976,+,
4374,rpoD,b0977,+,
4375,rpoD,b0978,+,
4376,rpoD,b0979,+,
4377,rpoD,b0980,+,
4378,rpoD,b0987,+,
4379,rpoD,b0995,+,
4380,rpoD,b0996,+,
4381,rpoD,b0997,+,
4382,rpoD,b0998,+,
4383,rpoD,b0999,+,
4384,rpoD,b1000,+,
4385,rpoD,b1013,+,
4386,rpoD,b1014,+,
4387,rpoD,b1015,+,
4388,rpoD,b1025,+,
4389,rpoD,b1036,+,
4390,rpoD,b1037,+,
4391,rpoD,b1038,+,
4392,rpoD,b1039,+,
4393,rpoD,b1040,+,
4394,rpoD,b1041,+,
4395,rpoD,b1042,+,
4396,rpoD,b1043,+,
4397,rpoD,b1048,+,
4398,rpoD,b1049,+,
4399,rpoD,b1056,+,
4400,rpoD,b1057,+,
4401,rpoD,b1060,+,
4402,rpoD,b1061,+,
4403,rpoD,b1062,+,
4404,rpoD,b1064,+,
4405,rpoD,b1070,+,
4406,rpoD,b1071,+,
4407,rpoD,b1072,+,
4408,rpoD,b1073,+,
4409,rpoD,b1074,+,
4410,rpoD,b1075,+,
4411,rpoD,b1076,+,
4412,rpoD,b1077,+,
4413,rpoD,b1078,+,
4414,rpoD,b1079,+,
4415,rpoD,b1080,+,
4416,rpoD,b1081,+,
4417,rpoD,b1090,+,
4418,rpoD,b1091,+,
4419,rpoD,b1092,+,
4420,rpoD,b1093,+,
4421,rpoD,b1094,+,
4422,rpoD,b1095,+,
4423,rpoD,b1101,+,
4424,rpoD,b1109,+,
4425,rpoD,b1112,+,
4426,rpoD,b1113,+,
4427,rpoD,b1114,+,
4428,rpoD,b1131,+,
4429,rpoD,b1132,+,
4430,rpoD,b1136,+,
4431,rpoD,b1160,+,
4432,rpoD,b1162,+,
4433,rpoD,b1163,+,
4434,rpoD,b1164,+,
4435,rpoD,b1165,+,
4436,rpoD,b1166,+,
4437,rpoD,b1167,+,
4438,rpoD,b1183,+,
4439,rpoD,b1184,+,
4440,rpoD,b1187,+,
4441,rpoD,b1189,+,
4442,rpoD,b1190,+,
4443,rpoD,b1203,+,
4444,rpoD,b1204,+,
4445,rpoD,b1205,+,
4446,rpoD,b1207,+,
4447,rpoD,b1210,+,
4448,rpoD,b1211,+,
4449,rpoD,b1212,+,
4450,rpoD,b1213,+,
4451,rpoD,b1214,+,
4452,rpoD,b1215,+,
4453,rpoD,b1220,+,
4454,rpoD,b1221,+,
4455,rpoD,b1222,+,
4456,rpoD,b1223,+,
4457,rpoD,b1224,+,
4458,rpoD,b1225,+,
4459,rpoD,b1226,+,
4460,rpoD,b1227,+,
4461,rpoD,b1229,+,
4462,rpoD,b1237,+,
4463,rpoD,b1241,+,
4464,rpoD,b1252,+,
4465,rpoD,b1254,+,
4466,rpoD,b1255,+,
4467,rpoD,b1257,+,
4468,rpoD,b1260,+,
4469,rpoD,b1261,+,
4470,rpoD,b1262,+,
4471,rpoD,b1263,+,
4472,rpoD,b1264,+,
4473,rpoD,b1265,+,
4474,rpoD,b1272,+,
4475,rpoD,b1274,+,
4476,rpoD,b1275,+,
4477,rpoD,b1276,+,
4478,rpoD,b1277,+,
4479,rpoD,b1278,+,
4480,rpoD,b1279,+,
4481,rpoD,b1280,+,
4482,rpoD,b1281,+,
4483,rpoD,b1283,+,
4484,rpoD,b1286,+,
4485,rpoD,b1287,+,
4486,rpoD,b1303,+,
4487,rpoD,b1323,+,
4488,rpoD,b1324,+,
4489,rpoD,b1334,+,
4490,rpoD,b1377,+,
4491,rpoD,b1379,+,
4492,rpoD,b1384,+,
4493,rpoD,b1385,+,
4494,rpoD,b1386,+,
4495,rpoD,b1388,+,
4496,rpoD,b1389,+,
4497,rpoD,b1390,+,
4498,rpoD,b1391,+,
4499,rpoD,b1392,+,
4500,rpoD,b1393,+,
4501,rpoD,b1394,+,
4502,rpoD,b1395,+,
4503,rpoD,b1396,+,
4504,rpoD,b1397,+,
4505,rpoD,b1398,+,
4506,rpoD,b1399,+,
4507,rpoD,b1400,+,
4508,rpoD,b1412,+,
4509,rpoD,b1415,+,
4510,rpoD,b1434,+,
4511,rpoD,b1438,+,
4512,rpoD,b1469,+,
4513,rpoD,b1475,+,
4514,rpoD,b1476,+,
4515,rpoD,b1482,+,
4516,rpoD,b1492,+,
4517,rpoD,b1493,+,
4518,rpoD,b1497,+,
4519,rpoD,b1498,+,
4520,rpoD,b1499,+,
4521,rpoD,b1500,+,
4522,rpoD,b1501,+,
4523,rpoD,b1508,+,
4524,rpoD,b1511,+,
4525,rpoD,b1512,+,
4526,rpoD,b1521,+,
4527,rpoD,b1530,+,
