,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
b0011,0.0011487603033399124,-0.0018230094768082769,0.013596124996813357,-0.008284011794783679,-0.0025617898186360466,-0.00036488000699894314,-0.0073310315451515515,-0.004465743762810404,-0.0028044285761097635,-0.003301777855170057,0.0014180708000837107,-0.002788524197264687,-0.003915642513581385,0.010430378445976886,-0.009005102615394894,0.003142093057460957,0.006120421443752949,0.014209788163801513,-0.00989179653895987,0.0037321169674698405,-0.005213277627714283,-0.002644541508737523,0.0023475268668347216,-0.0010820019330456806,0.028026301381044002,0.006209022920358698,0.010957344813674552,0.0008333845673280609,-0.005723135206286561,0.002513465885531934,-0.005282293853136215,0.007355269772780634
b0013,0.021663624893087888,0.008421418605266521,0.020368908974136183,-0.021426797223663453,-0.004420264386816781,0.0094001396014766,-0.002140939263368379,0.0057952613335365616,0.02250067178490131,-0.0010699974390761175,0.014684993587880068,-0.010066896784911444,-0.002100200548246244,-0.001776128812250477,0.0057151282423335845,0.0002349978184734451,0.018118027156297074,0.03244751448851756,-0.01156519403867872,-0.0031024122582818253,-0.0019486725187711266,-0.002731500624843909,0.006702118436612722,-0.004816351291651661,0.015333556157601869,0.0025286017153017103,0.009674157447300104,-0.004657980671649846,-0.0005166242095550773,0.0017044359249020035,0.007239452777125129,0.005385847354245184
b0014,-0.00314703177506077,-0.021684078837621117,0.011796246324766984,-0.0012690727737777005,-0.0159891408365568,-0.006049771379857496,-0.008330223313158245,-0.013813697573364295,0.012162161926320988,0.009253763518949321,-0.0038286349707933203,-0.013103495013425852,-0.006536478989075003,-0.012265364832037414,0.006306186582247011,0.017083036552314516,0.0010717360210649905,0.01533993365495158,-0.030421605809934436,-0.008396640523376945,0.025510306146280547,-0.008837792562768329,0.005596634261317086,0.005320628359577396,0.0012882533603144856,-0.003161082584935723,-0.07914448735765339,0.0163309831516497,0.0012676226370921446,-0.0015772311442695133,0.005246194373471098,-0.016093101609577783
b0015,-0.005832530255422944,-0.02489949793101164,0.00520027314443175,-0.005071933102514525,-0.008029896845585631,0.0008200282564482857,-0.008353071593488033,-0.0027794378221492238,0.008410108357922805,0.01084896719792552,-0.0064702265689988185,-0.015584071645034597,0.00127668123006373,-0.0017347699629500755,0.0004730695909844821,0.009183992914329435,-0.0028942143673665603,0.0008173678392968308,-0.02343287162702939,-0.0067536270842693535,0.011413819816300779,-0.00888497134218327,0.0019133100690608622,-0.0016148985867496244,0.0025112885906051013,0.003821902323315576,-0.06962260736195985,0.005517745852588264,2.4807698837585786e-05,0.0004924881600868211,-0.004529062185992253,-0.012215527252841512
b0016,0.011423298345500306,-0.019579010081019702,0.0007950426800717274,-0.0041522731536716056,-0.004156177307859108,-0.003778830577084453,4.515675051655404e-05,0.002737106682569962,-0.0009679065553511977,0.0031760769448693554,-0.021342866363565992,-0.010887444436430407,0.0034489342713240477,-0.005578975352590043,0.0014452097222244287,-0.003798983680565832,0.002237724759592653,0.006023463867052116,-0.010340788922762443,-0.00183776597115793,0.020371508009016992,-0.01478766187155556,0.028084955174121497,-0.010146283959002677,0.00024579778969023103,0.0017692281486696394,-0.0283307145615444,0.001803547624332743,-0.006726773507660495,-0.01872838969846552,-0.00449091694002528,-0.009189463924330241
b0019,-0.01891767274869181,-0.015579731752668169,-0.035392443415093185,-0.030510266232299937,-0.02021501082501111,-0.001674678583830365,-0.0027734136424780328,0.01144730147327418,0.000587538518650899,-0.004461861667696081,0.00435446952098206,0.014677893433022038,0.007372748876116833,0.024253928551944446,0.021089978243418562,0.019554489562492304,0.011678035353343226,-0.009386529164003246,-0.01725035725562359,0.012053236231498541,0.0050999797074529505,0.00381659672877618,-0.00025226077914656105,-0.018637587960859545,-0.0028662825726104165,0.0025504944113899693,0.017563249185542,0.007381395942961619,-0.005173928795191626,-0.016843566397370547,-0.0038521672644382743,-0.01797095662528046
b0020,-0.010764918579318336,-0.005298986946286928,0.0040596024844715035,-0.006967787079965232,-0.005179508383156642,0.002098100712851796,-0.003775846650107553,0.0007343905436865346,-0.005752351291052986,-0.0008580721340152136,0.0013480589075999555,0.021918037421983515,0.005180855853482947,0.004512166203512761,-0.027251130532268228,0.013033647136965254,-0.015017394005211187,0.004444618338479301,-0.009490779772797608,0.01213426429510068,0.0034415641487384897,-0.003941612507269846,0.016288038961112132,-0.004273830217324156,0.0022322633419368625,-0.008545796864793499,0.012547448869637282,-0.006190030944701855,0.007261159468739124,-0.015353527430930491,0.006036051449575811,0.0014287725113946357
b0022,0.0008127889046973758,-0.01733696788721306,-0.03390537395032618,0.004694801180334654,0.015661789929859674,0.00847266796665642,0.006695856851959265,0.039573401840495605,-0.008995628234832466,-0.0097024192948324,0.0003528790888979469,-0.008917465919238345,-0.001644880263563384,-0.019038871168616075,-0.0005640938447820825,-0.007672467968640425,0.035150906186453994,0.004497738688935681,-0.019680259181085392,-0.00014991836336352161,-0.016753857659465538,0.00019284947506628415,-0.002424963465091585,0.009933104295248091,-0.0015168017133159431,0.010626165392001641,0.011426664966987226,-0.00534939882506625,-0.00041460408422393615,0.003648435289654369,0.004714813860511553,0.00169857832770153
b0023,0.03673449531762605,0.005267819562568599,0.00794267354879268,-0.010831961608392423,-0.01948700379098384,0.02165595416074404,-0.00831424265435247,0.003720476864095483,-0.0036733524619029533,0.007043124850022933,0.01631872420509204,-0.004096318932013053,0.0031956215438841613,-0.006129398055295946,0.004145381178968978,0.019645940163193317,0.008696783256821595,-0.0029811182137757172,0.010475587310948376,-0.002714233185542498,-0.01016276556327623,-0.013726808686469449,0.04468759609040756,0.008226481603092134,-5.931877103570792e-06,-0.008443461650981487,-0.0009316346274553099,-0.0021621070716947802,0.003734402790191133,0.005627983911782021,0.006244208753697186,-0.0057950723278002506
b0024,-0.009710156688162564,0.00013073254394803288,-0.014227258815339485,-0.003204469926975294,0.02458206299800945,0.014913466081170775,0.006388533095026898,-0.004267186352899409,-0.025088443075652736,0.008260730792159011,-0.010418203554436662,0.0102362046118567,0.007086970030955305,-0.002614682953920103,-0.009419183437281105,-0.008687773595460241,-0.04320025648697776,0.03180279250502946,-0.03919172218011319,0.004208216186832581,-0.01709914146582989,0.003962658891976283,-0.008770396161547482,0.021555511786733646,0.012320288427290759,0.0065431915209399035,-0.003725030452528168,-0.0099714841954008,0.018266025509187104,-0.0026369961502478003,0.012673342577825384,0.001490383569480297
b0025,-0.006464555676965799,0.006914766193956705,-0.0021547311277572354,0.003425944866778149,-0.006989839828753111,0.005285377650217178,0.0008301296842637332,0.009477703612654485,0.0022475729563467147,0.002904158511199156,-0.0020066227758816007,-0.012551046153657944,0.0020604988225143557,-0.004871553746933989,-0.02556230056963795,-0.004449095593111347,0.008387672679927127,0.002475671339178313,0.007685694434191226,0.004242971774010588,-0.0005980493571717697,-0.004854078373059564,0.0019757683617959,0.007317229185418842,-0.01106439306813989,0.012395959969207063,-0.03827117763648248,-0.0024306176461636967,0.011692969767715642,-0.017155297918634117,-0.0035280062906332603,0.015807881430581757
b0026,-0.005464860284505367,0.0081675577596757,-0.02630715957998544,0.01806319596699175,-0.0051787063122687325,-0.014709202094146931,0.002121264645778893,0.010309876747068614,0.002719104732472366,-2.777777990409845e-05,-0.0018210007729860442,-0.017950054066199574,0.0004013674094736351,0.024928174556708114,0.01750054788106086,-0.0039049025068362327,-0.008749249061844997,-0.0011716885414022535,-0.0009919147016910384,-0.0030613329206356475,0.005517743616220047,-0.011181912672717507,-0.0013744886299375274,0.011811622902402334,-0.012233271162471323,0.0018387803898190509,-0.011520391065135669,-0.0025358879255110178,-0.003340827811248964,-0.012705604013430792,0.0015605182129169645,-0.010963978079352113
b0027,-0.02234411015811,0.0032117835849008467,-0.01102405005783848,0.0020786539679665352,0.009112419424605174,-0.004305918027765096,0.008172132031920009,-0.006667843024821099,0.006063794443836842,-0.002891605377281652,-0.003203071996159786,-0.008592748659982686,0.002759836506538945,0.01888528694639371,0.006750847053493544,-0.00976506181154314,0.014998194388821134,-0.0016269107709485494,-0.014461078627777147,-0.001948975853255632,0.0060859109643931755,-0.0060319399502437145,5.756971836074494e-05,0.00031371037750712856,-0.008038374181551766,0.003627997650890582,-0.008811837037874139,0.001723461218463621,-0.0004568371101954826,-0.006678713348239238,0.002381899028596348,0.003318096578025483
b0028,-0.004443532160992538,-0.00872386649504551,-0.012166954132007713,-0.006270852540007005,-0.0018463409781107657,-0.014690497324685015,0.011434035582396956,0.010697740715910786,-0.00151176129029032,-0.0003295426878779722,0.0036715198173033954,-0.00954370375011571,0.0018323598810774814,0.011664884291403764,0.0101891496830953,-0.0006802663903602116,0.0013458920665529509,-0.0162060180073694,-0.01653300063647288,-0.0003695264248237219,0.0004983231801494622,0.007001535546147218,0.006072805517369534,0.002446142890792157,-0.007232525285858989,0.011020912405381087,-0.024351811697385824,0.00035374682326915424,0.004139308504802428,-0.0048667330671275325,0.0004558203649524762,-0.0055283186140867345
b0029,0.0010688580350323238,-0.013906209502407636,-0.008549399162393606,-0.0017975272829004996,0.0010431364106414194,0.00040634741866737577,0.002439004831671753,0.016313293189332743,-0.007569639736515071,-8.228928275101356e-05,-0.00509524968959667,-0.009446307139638769,-0.0002476426542709874,0.019265595182348556,0.01730097831590034,0.000761732746427472,-0.0267444889380617,-0.02286081335311993,-0.0011571088651919964,-0.0003496677520277422,-0.008347387994825395,0.00016040568642367695,-0.0019948109824313408,-0.0010753119694167674,-8.262039402079905e-05,-0.00054642378396273,-0.01650516957110561,-0.0018581578518264996,0.006910958494041866,-0.004015504896809029,-0.003821991831384208,-0.009592977035660566
b0030,-0.024528159746268336,-0.022220306893894176,-0.033864258406063295,-0.00739865787095187,-0.016914619121470978,0.01699245067017388,-0.01976286834844952,0.0040192935635531635,0.0015734053594081824,0.012028473515823757,0.0006607763584840378,-0.016592338814927183,0.014864535447432787,0.00811681378834294,0.011071658238414848,0.012378332570982423,0.01455490180626735,-0.001309374021717367,-0.009804203958381651,-0.00909384931038233,0.014885792540128681,0.06237700911701202,0.0019957638820469717,-0.005894329741222153,-0.0002499704611179878,0.015202490378231587,-0.004808788652227846,-0.02451078363338544,-0.016510345187614663,1.7365136391246276e-06,0.004624564244626944,-0.008934139217337544
b0031,0.0023998926461049003,-0.034381414860566936,0.008292660614130075,0.00804826757802702,-0.010097073289658564,-0.016458648366697425,0.017373317267267402,0.01562611602458107,-0.00482114117853715,-0.0019484663076213406,0.01376328701229023,0.02060197649439515,-0.022772294583834982,0.004070424538141678,0.003480843535412682,-0.012624176581991615,-0.003059080285763341,0.0011666308677339247,0.01293523606560286,0.02386638898280721,0.0048673236436196175,-0.029082297543761362,-0.004237265401318903,-0.002934660332297649,-0.0012139650198480624,-0.06179507609680863,0.018541641824816702,-0.005148304707355245,0.0049025507184946564,0.02713183470842774,-0.02787173089310583,0.03712506457832138
b0032,0.025750006836175725,0.044119625370246496,-0.02088204796651356,0.011275731728705466,-0.03978508653542536,0.0019441719015246305,0.015507706581780497,-0.02349347754173493,0.014375425399779613,-0.006544116300238046,0.004667655285399509,-0.039409522034841715,0.12465725585321312,0.010955096286512644,0.02684104815902344,0.002980653023613641,0.002858051238252822,-0.022880957455873485,0.00495307603464779,0.01492479284521177,0.013836982020995531,-0.011612582549224652,-0.015776423242288073,0.039200278922626,-0.013486812964972287,0.005356332831600787,0.010385022767202374,-0.002881097953491376,-0.02116363301042631,-0.02673176726673384,0.021530084254665315,0.04519604213592028
b0033,0.0005605118149593636,0.027154896993238538,0.004780443265356737,0.035657050930645015,-0.04536240761424371,0.003205179244169497,0.011853932936258069,0.005356826085767511,0.0005301513781593674,-0.0015265325190504664,-0.00016710133999285482,-0.036183245400147605,0.0971854573446692,-0.0279981407788668,0.01679741425465606,0.013625420019577195,0.0102973132118823,0.022314434200843957,-0.004657403118960674,0.005662398480479305,-0.0055604417872033044,-0.004522769321822774,-0.006456566901253754,0.005910878456071834,-0.018265928880398418,-0.01979011934820471,0.008958220678814634,0.013035042626384566,-0.015568661521217853,-0.015966333039686188,0.01603862411194786,0.04266834395019445
b0034,0.01016979540005087,-0.024338358077824047,0.0027273894771356463,0.02840478761086097,0.0362385951750927,0.005653452385119304,-0.018671146598242396,-0.011687350144185751,0.00029843633506901833,0.0069853761881486995,0.005685271535299749,-0.028097806197846863,0.020764023759966683,-0.012095820019021422,-0.030763287623131925,0.061001130408478564,0.012165660418831563,-0.011267421324284831,0.004552108430721841,0.01533513826069994,-0.0008582110153021604,-0.003689425021488287,-0.03219842147932201,-0.016305282202072537,-0.013068222997523714,-0.034351551817692484,0.0024731327693020303,0.025405398441404024,-0.020482427376326086,-0.0011564479566449092,0.03425183776211321,-0.005791694029000636
b0035,0.0363576913163436,-0.001610362055512075,0.032138125956419766,0.0029396294528490747,-0.003647457450953352,0.005408174638651512,-0.00897670444782586,0.017280342127478376,0.027655977763547758,0.002189776186574836,0.0018449825626391445,-0.003169887746304106,0.006230683623913329,-0.018405257936556185,-0.007061796964910198,0.011037280555270272,0.013002752585957898,0.0033865859994970282,0.027324101348563924,0.0049269448951054975,-0.00932576033875322,-0.0020584111078774127,-0.01985209169486804,-0.0005723527121825441,-0.013179068104652664,0.015069480129390413,0.0011057286503058732,-0.008606029822923167,0.0025288288121182835,-0.00162001833596634,0.0036351415364716897,-0.005037377739589951
b0036,0.011560288818289346,-0.006299377600687186,0.033686963338605755,-0.0171211801193686,0.0020287160071279864,-0.019576740999874418,0.0021879845574494816,0.016026150683680015,0.013616607472149378,-0.0025221360668624326,-0.010768953517091652,-0.016359616961219934,-0.0068171952751006825,-0.011833027302756744,0.002119400922518676,0.007142530722242105,0.011043166671863251,0.028950953055443974,0.0020298208006760783,0.0061880739258305785,-0.01970111324744404,0.003723595512501264,0.0007036945932139778,0.015322762620889378,0.01920108575433199,0.013551974116740386,0.010438303151014612,0.002846986254905137,-0.006787315339762076,-0.0062811792889894925,-0.011427094531427236,-0.0035796197739951514
b0037,0.015663300373923463,-0.020084477394381416,0.004542613546035678,-0.0020380487917604,0.004358316517300615,-0.004633493505659117,0.004134705474161545,0.016041269848485227,0.026864775970164883,-0.0009905243600145071,0.0037078862776146367,-0.01657399326541269,0.002747543842790402,0.0173462701270356,-0.006299625495392106,-0.0017432211859153687,-0.01226882767386847,0.013421669050966884,-0.003209014958810896,-0.002207881758011088,0.0011176732714461718,-0.011944742838604508,0.010843862718868313,-0.01807118260588611,0.0028924740626979943,0.0009420607176384568,0.006277463487056714,0.0077689370641216065,-0.011202376377519805,0.006971840036414162,0.0008300481181663702,0.006299687369317899
b0038,0.018866346276371317,0.0076195791657651625,-0.0012806446132698206,0.002789566971679086,0.015560902311344871,-0.02713165052056293,-0.0010802060618363225,-0.02426537323516693,0.005890413501462707,-0.000540418770265631,0.0054397452192412295,-0.0040738425479693715,-0.009799739780007238,-0.000672745097750434,0.017659526646304817,-0.008749431556516054,-0.03005347458810975,0.004113500171008015,-0.027083961186050377,0.014199826706544088,-0.007850560640199287,-0.01703146689717998,-0.002112295472108023,-0.00925888723720015,-0.0021932438148929,-0.002992610969095209,-0.0060327821938665925,0.0049272366589549615,-0.009142407083420371,-5.2777851226255295e-05,-0.005680240672294501,0.007072304429511077
b0039,0.01595987384876367,0.009497077026326238,0.00314639855266408,-0.004749617631817481,-0.01248065178058228,-0.0007910617594748457,0.00010244109605396748,-0.012041340689601051,0.005014579735433093,-5.7517624260388796e-05,0.007611957089014554,-0.015008725690789369,-0.0015507341481485444,0.00985451373045859,-0.0049651404876636645,0.00808274759761809,0.002383324910102539,0.011228596917452649,0.0017904815904405836,0.0030794438472477987,-0.010519474330631426,-0.0048258757440198495,-0.0075567754042567764,-0.01918338935762628,-0.01205318081543524,0.007031706820783322,-0.00933050019568014,0.0006595487430017501,0.005003819113293476,-0.0054408462151296156,0.008813424598815284,0.0028182414293019703
b0040,-0.00503562639506023,-0.0007144999626171772,-0.00483535894719106,-0.0036099874225139963,0.0017620244144917656,-0.005915477517142213,0.0005421143820648124,0.003379027937620075,0.010107606985932813,-0.0016187176655383224,-0.005063776249769082,-0.008329452011775389,0.012741570897088855,0.012839900779820277,-0.000806702721240011,0.0007110712200752926,0.01910744733957853,0.005665699174847182,-0.002349775196408485,0.007164209122893095,-0.007825871490306358,0.0018065315778416071,-0.014184004305278138,0.00809240694760892,0.01322852487910076,0.0008129736944662116,-0.0074719740948771965,0.00016986723999075842,0.007340354256591785,-0.010403831565895812,0.008476222646297852,-0.014097661167128519
b0041,0.0020325080324470803,-0.002087540236769534,-0.008260985529039788,-0.015004171515559137,0.004913057846156638,-0.006488932375933068,-0.002704562848869104,-0.0007331834756025804,0.01468033636080067,-0.00518121665535065,0.0028730414547395024,-0.006920743712846549,-0.0004508908085611426,0.007140917537858608,0.02717483908656811,-0.00038792265409456537,0.03694011192599876,0.009723071236245969,0.008029273246341662,0.010236849634450356,0.0011063513119361228,0.001419093033422315,-0.006822844500993023,0.003186792225739159,-0.005103674670238988,0.009286884964848596,0.00027133977077893633,-0.003096528431912743,0.010570051831514451,-0.0020605440316366274,-0.013266543998167148,-0.011311750390344892
b0042,0.02262331980447117,-0.0049990755194223675,0.018446264089939667,-0.016541910676187814,0.008765920152873276,-0.012055326826821488,-0.012852798143857595,0.0014663658322425232,0.007928959400253502,-0.004479863716599058,-0.008998514741273366,0.0009947277836546333,0.001743912768199216,0.004806550079305493,0.0038604072677692475,-0.010091469665913807,0.007790594840566659,0.031139843119492826,-0.0014137010905064154,-0.011702095757892855,0.0023768793972945737,-0.002184135834858032,-0.008162877877160244,0.013920656300255015,-0.010833386078881024,0.014943219819994668,0.007332912389418302,0.0031677804743164453,6.0017924560058374e-05,0.007555274363318689,0.013221317876036592,-0.008322146307934243
b0043,0.023071838891686524,-0.014775207378484019,0.02346718070073206,-0.02681190732861332,-0.005396306755106579,-0.006338593266437775,-0.0008346805353133108,-0.002510403089583198,0.02403378320515588,-0.002349872292146362,-0.005546408611458144,-0.008359438026636109,-0.004016064266497108,0.0007518646865891268,-0.0008246287141286431,-0.008702430379122017,-0.009286309425752756,0.03299772608628962,-0.015180099124905491,0.0020065318864985484,-0.009007367129351743,0.007203353188766525,0.002621251602582237,0.0019798441057031213,0.0012825886872587244,-0.00280248098555516,0.0050150169306691856,0.0013555407164167563,-0.01120429023453533,0.004035788213631108,-0.0012531165960937849,0.009895117455173632
b0044,0.015870278918326645,0.0007006653331197247,0.00666079152478016,-0.011892990781335534,0.0012181445872238125,0.0035470891113840467,-0.008555866066556702,0.0041588477143907395,0.021751712455863808,-0.0027835804442697103,0.0035977885706977826,-0.0034234074167511096,0.0015593885380170932,0.005797145300367775,0.002647194455942871,-0.0017265905654979385,0.015860784299587656,0.010527781592723034,-0.0012688281749364619,0.005027690616140857,-0.009621508968188358,-0.004540210165694992,-0.0076418920586892375,0.005568623946831402,-0.0037916125872813474,-0.002254663724071776,0.014594913119993629,0.0009888003460650466,-0.021541382166232997,0.00894295683056597,-0.0019157333271173386,-0.01609639780423934
b0045,0.02713820883665956,4.827964809390205e-05,0.008137097595067642,-0.0013140571358617695,-0.012747550876188549,-0.012164938696763376,0.005149870026677014,-0.0025801908622219982,0.039913502744470114,0.0005476334642091779,0.0046954787768410345,-0.009682819874358288,-0.0035347736661113576,-0.015578293165339057,-0.019949867416624457,0.0009233106551527183,0.00983463179754355,0.01937912048205408,0.010252578156187249,0.003055254535969606,-0.004115016941302338,-0.005030322086490909,0.002994084055275453,0.009901306096290051,0.023363063822583463,0.009241367957413508,-0.014717135953798643,0.003974832609020251,0.0271165257740702,-0.008656377285430115,-0.0013316784772888616,-0.0217848941458482
b0046,-0.01227270373395355,0.006069979751296654,0.012947638508139044,-0.0046597932688475395,-0.013007529950670673,-0.012751885431901895,-0.010636000650104449,0.00083320502202153,-0.010794750077305213,-0.006613119801864772,0.006987537085557789,0.010667264441104116,-0.002604176569158264,-0.007679562004950528,0.005941116145188415,-0.008202047162120672,0.02392001355089192,-0.006683434583955244,0.010576673020469144,0.0043933857634952615,0.010596652427432756,5.0405013333754466e-05,-0.0022089547301307032,0.017152392349594266,0.002694685244647521,-0.0045041779035194214,0.0046242667168512365,0.0008667713104815644,-0.008450994951047666,0.005001874263402446,0.0029847512866652045,-0.011132338246731844
b0047,0.0059262264346489,-0.006817029921409307,0.000830924089406755,0.0034366078240252885,-0.004311094296916915,-0.013045620886287529,-0.005741646462872622,-0.016542490353343483,0.016120322581646772,-0.004735238430308288,0.0055841536805999676,0.014195785607747069,0.00589629791780784,0.01819175634586046,-6.341466707162186e-05,-0.006698211947109317,-0.003960428413785538,0.004680828819769505,0.00571751315702281,0.004747163824786074,0.00779930404566132,9.754685703201906e-05,0.0012031198487399448,0.00899121267622897,-0.011309801073098969,-0.0054790850422325255,-0.00044982087832535887,-0.00791931746323172,-0.0027133803497732607,0.009838953158054976,0.0004957544940459854,-0.00012559035382778098
