"","ppgpp__t0__1","ppgpp__t0__2","ppgpp__t0__3","ppgpp__t5__1","ppgpp__t5__2","ppgpp__t5__3"
"b0975",1.57409860444195,1.26742309329306,1.66289019552071,2.42809015847146,2.16555858902457,1.93693076537727
"b0976",1.70698575229779,1.02583209114417,0.795928325981091,1.74254846068895,1.90226153253137,2.13241763713619
"b0977",1.40993283716391,0.883109488335313,1.31355329547162,1.79003973141008,1.18584423551995,1.22253291909789
"b0978",1.87920660516836,1.71311917450692,1.82362520918309,2.32818218657826,2.71780092108895,2.42718154129793
"b0979",2.10364775673133,2.06581425100647,1.87732540782408,3.00178569490822,2.27784858772551,2.43095544114306
"b0980",2.16487534484887,2.12018866155301,2.00729737951861,2.9906883964841,3.62914402556832,3.23438229435318
"b0981",3.28075981806443,3.33874019470769,3.37254353068958,3.91000184518051,4.06590113571079,3.90992238328695
"b0982",3.08928624089639,2.65979555777122,2.48573948103748,2.44668092913476,3.20955167130608,3.15435686687308
"b0983",2.37758535705051,2.60533250064652,2.28430991998125,2.06601720420841,2.44342903196615,2.12993788893436
"b0984",2.13510722525242,2.0221819676744,2.06402720571274,1.69450630964541,2.02391482923957,1.71515257965426
"b0985",2.315962897367,2.61477081110907,2.64366146835301,2.38806706694095,1.90508427719524,1.62683536655176
"b0986",1.13881850563572,1.4669214257678,1.71336105427199,1.49364157806568,1.18365227126503,0.852821127010263
"b0987",3.36094159202653,3.13135291179715,3.36069715626677,3.3463951607819,2.44870597179157,2.82901073364327
"b0988",1.18988558682836,1.40130249750107,1.11519857335777,1.92129641717874,1.059598429801,2.03324198013695
"b0989",1.14371685979147,2.13396505463261,0.939133239623592,1.06790162827126,0.713446468495407,0.572046251838288
"b0990",4.25870203467019,4.38205533329588,3.92783267658959,3.82340128086908,4.08686140314598,3.60792263678768
"b0991",0.639535557660376,1.47842148982393,0.884559027182634,2.3349319139475,1.12443850950088,1.69794017845081
"b0992",1.21676942090202,1.39973797068367,1.00318483147823,1.27421234256606,1.18490377374156,1.50619342389424
"b0993",1.48072976886859,1.77183385784554,1.77852214604001,1.68773756226781,1.40336871664483,1.57145423417109
"b0994",1.52842078121266,1.07488232571417,1.441166835992,2.35056960577647,2.39319201127315,2.33463445161166
"b0995",4.13722282224592,4.53888051839297,4.29792905598183,5.01221840995741,4.90676614465686,5.11946534704735
"b0996",0,0.122018874209688,0.664734473162108,0.262855950834017,0.432775558728583,0.340406375638454
"b0997",1.11649635829824,0.952546234147047,1.10817038897645,1.48316064444015,1.26118905163978,1.44178953001886
"b0998",1.65688273275945,2.20802802068652,1.56555720753344,2.0437427773875,2.6930659276047,1.70158887520622
"b0999",5.5268795090326,5.3273394999244,5.546041731105,6.70285405918921,6.68813982591333,6.51145458395297
"b1000",5.42050253368818,5.27647093149657,5.0417253225114,6.6140456350632,6.38977873697379,6.48828839399263
"b1001",1.70630369342848,1.44870776870243,1.59871204368445,1.92508959364753,2.23265534372739,2.18890686083534
"b1002",2.30929324939149,2.45977353047062,2.45976414054067,3.12747865273988,3.06680013810231,3.09427496683945
"b1003",4.41581766304882,4.83794628092538,4.61914064811189,6.13254074664585,6.16071898614495,6.15040354371659
"b1004",4.05153386372156,4.33860815662171,3.82085996619542,5.54562440233334,5.50500684651452,5.45988787627973
"b1006",1.85887301655454,2.14659324318972,1.81119710068511,3.14571983954129,2.59542254166337,2.98009792861697
"b1007",1.03116747582284,0.273692361855705,0.260509484351245,1.40905156948494,1.25098202883978,1.03547462270609
"b1008",0.90645380465782,0.906977290677898,0.221332068066984,1.13025998143982,0.760218130078394,1.15793157557063
"b1009",0.569588050917352,0,0.574898054461569,1.53683883327474,1.01734089772407,0.603498211612192
"b1010",0.737334386298304,0.341467414279739,0.590698197833904,1.49268211237338,1.46684470170887,1.05213588631922
"b1011",0.457286192830646,0.200753877728372,0,0.883772207899284,0.83918986208343,0.678274355834485
"b1012",0.292865715889066,0.345164335456324,0.227385838424453,1.01443524589037,0.777583804926899,1.23776819729854
"b1013",4.40743769799269,4.41946314764808,4.184110828558,5.69416920831333,5.57383923866196,5.64790651261655
"b1014",4.3243558871159,3.98373024561487,4.29981730792741,5.32319845638517,5.12858570834121,5.12473434453494
"b1015",7.01076860025692,6.87499743378883,6.78326358794293,6.88361840063191,6.86422525300051,6.75444089105784
"b1018",5.24015661554866,5.40878135000302,5.29161100884298,5.35772206036547,5.32354335063734,5.39708551294658
"b1019",4.29308975490158,4.45404501022804,4.37432988836187,4.3984676609827,4.49925188142521,4.56937263418167
"b1020",3.38811556417747,3.36891255251285,3.41529784384668,7.31814937088765,7.17056276069657,7.2583813653845
"b1021",3.03076914489477,2.39077825419542,2.63311069863234,3.24495534795631,3.53058197245471,3.46434021404716
"b1022",1.24205574452323,1.31239618719048,1.51059209890507,1.93694749362606,2.10476113584179,1.77938013483382
"b1023",1.01797690860881,0.981546498798519,0.662774367336236,1.32766879180503,1.63270122929515,1.68563494156538
"b1024",1.12040719774284,1.10677247127013,0.979273773731501,1.42930824797626,1.45945969304533,1.29871262355661
"b1025",3.05783653781317,2.94568123080902,3.01314748946935,4.68202304545806,4.92567169986714,4.69410839577087
"b1026",2.94661010052201,2.69844733243517,2.80603390431056,4.00017960255101,3.71636507418165,3.68679184133834
"b1027",4.21940805177858,4.31706308779677,3.9090767013501,5.10927546895921,5.60749562511878,5.12539103605692
"b1028",0,0,0.363090881292991,0.751926477331305,0.484523275142143,0
"b1029",0.938786333501322,1.03472143327467,1.06547986082603,1.34686639747019,1.07621479175101,1.11065845989497
"b1033",5.14645760607624,5.16316534682046,5.14387211087929,6.27385468882421,6.28348946887264,6.35533121139418
"b1034",6.36206891180163,6.32078829977264,6.584532272889,7.04574575906498,7.08205432717895,7.06486543050523
"b1035",7.00099568917206,7.06067815486745,6.94035830737717,7.4448193084678,7.41695012783376,7.37351118879959
"b1036",6.5372569616561,6.53018838271315,6.53895623573441,6.38493274744224,6.27358551267074,6.26366244029127
"b1037",2.49816826849828,2.5761625289115,2.73176673435043,4.62898139857327,4.47985596894684,4.47261406736644
"b1038",0.389134651740761,1.99078995635037,1.5253901249578,4.08722606039068,4.09153140869795,4.35280290206097
"b1039",2.21439194107771,1.64153033261601,1.8116626158074,4.05326013259063,4.43679123505635,4.51348340188873
"b1040",2.83859171710954,3.10902216659038,3.23738838765045,5.60528233852396,5.70686953106484,5.82230620168351
"b1041",1.70729856567095,2.345126839102,1.83894578099845,2.1167399261031,2.2911002246737,2.28507016283717
"b1042",2.73632773179024,3.04530336281093,3.1263873807033,4.3400394916953,4.29077662975457,4.36438091839523
"b1043",1.35043624302868,0.949093186543677,1.30418946407919,1.03823138807726,0.863745474658808,0.391540397204615
"b1044",3.21247483074654,2.72847818467009,2.51200339181131,3.14906939220785,2.99964824853501,2.99764627744423
"b1045",3.34938852751689,3.36403310162893,3.15209142571671,4.40418301408177,3.73146113807229,3.81164583476824
"b1046",2.80785535126771,2.99820955329312,3.05518370031074,3.57072399670766,3.50971004205227,3.73277831200365
"b1047",5.33687628565695,5.28850390292525,5.33262085966456,3.74952811590261,4.26230158613397,3.90852260388469
"b1048",7.07911586359824,7.13695580487332,7.30649416908669,7.236027324903,7.22722718589054,7.42295877722825
"b1049",7.07347201857322,7.18395566256175,7.12015664711221,6.87347707926582,6.79376338610653,6.74230475646842
"b1050",2.96007132462099,3.11965830924958,3.65229816569185,2.83741843373324,2.19751394091911,3.26908555734501
"b1051",4.15909490136415,3.8305834037762,3.94095578520667,5.40926564477981,5.64825521484205,5.58748810904782
"b1053",2.32329210654755,2.77017831265316,2.53507088822553,2.29771906109273,2.66700979355097,2.56525968025348
"b1054",5.7299660085412,5.85458718858079,5.7610640800104,5.52487973601145,5.26924474983665,5.50426915831658
"b1055",7.72084846828212,7.73567059370516,7.62981918700561,6.30216870538668,6.42097690693955,6.39731363465971
"b1056",4.66946540204565,4.62664775324566,4.76545393002769,5.49567597252412,5.46536799085673,5.71749191784794
"b1057",2.28491860516936,2.61062917859018,1.9774133486412,3.07644331473534,2.90834014244695,2.52780204130756
"b1058",2.47428061380694,2.61062917859018,1.62001694854963,3.55334956883731,3.41153459579978,3.67061003445239
"b1059",6.19414120259615,6.06125710339281,6.1215089896825,7.32193568728506,7.24518676987627,7.29397270559571
"b1060",6.92263119175638,7.30413653715102,7.28809055707887,8.03706753126743,8.14646636236482,8.181051270406
"b1061",7.53065558425087,7.66073656560654,7.75486428638014,7.33992443100954,7.35710347609206,7.28292886959732
"b1062",6.75244879297217,6.84169448133388,6.86170264262842,6.16707429780044,6.01382836464508,6.04845892715621
"b1063",5.67808630877513,5.69724126009658,5.74342944459611,6.60022832325369,6.63534274375204,6.60245436286126
"b1064",6.16971179315749,6.08180863563889,6.14722649047093,7.7114700557592,7.66290040196855,7.59059056284488
"b1065",1.91870664454113,2.02952743739827,1.84637154983086,2.44885557587926,2.17227584992202,1.80566077162653
"b1066",5.93239722525522,6.15729035497326,6.05518090063755,7.98893156706744,8.10100433232195,8.01007019706482
"b1067",5.48767379331865,5.50914351727111,5.39190190126445,7.56354387533187,7.51102089045822,7.59418910945277
"b1068",4.93172267705009,4.82433605512673,4.67916451060728,6.75880578115775,6.53542411294251,6.62858277371224
"b1069",6.01470104969682,5.96377424177695,5.75848941537004,4.34956152345687,4.24053625185948,4.25478314309904
"b1070",3.67413187321509,3.66110013642741,3.72368913263682,4.40646879625286,4.09153140869795,3.69583134622731
"b1071",3.86786159294241,3.52818995746925,3.54198316703693,4.56481916122025,4.06851861323995,4.37634257424184
"b1072",3.79929673564776,3.85606013542244,3.87401995334291,4.07000547871142,3.91489384802106,3.69750884190307
"b1073",4.63458100583966,4.32816636751698,4.30644123894659,5.42954638417313,5.09079206707946,4.81536293533766
"b1074",5.29465873658735,4.65789725268966,4.69501742801736,5.80477930856531,5.3619673065668,5.48740538319682
"b1075",4.82244132660795,4.34520476382754,4.5216563617531,5.50570501240186,5.06212272433501,5.21557319425528
"b1076",4.40698317630895,4.15940955790455,4.53778010001605,5.27480712688541,4.9794669610924,5.11842533542777
"b1077",4.06421307873737,3.36560955474703,3.64852488765442,4.4845227021063,3.96794426535712,3.89669476826907
"b1078",4.20926392987739,3.93293672581148,4.03562220915689,4.51390316530585,4.20645970854824,4.3686904788796
"b1079",3.10099106688037,2.85135936478174,3.00204957113841,3.39952929693054,3.10890065620515,3.19886290311518
"b1080",2.65514758010776,2.31026609711006,2.54178994725237,3.17086775683252,2.94983904172479,3.00217796664615
"b1081",2.60355586638666,2.37164221534999,1.84892332828034,1.94908276736065,1.91008458890548,2.28249279985329
"b1082",2.6666927512374,2.38408237402226,2.37211307342381,2.68255669140052,2.19488257796667,2.44133607225972
"b1083",3.29402055462082,3.06655488723793,3.17267845808967,3.95374977902196,4.06768270194041,3.88164501178849
"b1084",6.66653925212845,6.80181501013719,6.83100024433309,7.90249522816751,7.72527133533427,7.72584987474358
"b1085",0,0.402482684731449,0,0,0,0
"b1086",7.54255140237701,7.46022523111121,7.47914999276059,6.55864028278598,6.55712871948556,6.62564179802178
"b1087",5.95311642996741,6.04587460469853,5.8774985838091,6.72110666420066,6.76106783715218,6.80366985977145
"b1088",12.3655335704006,12.212501109654,12.1329373928275,11.7863817586848,11.7986650243204,11.775889952166
"b1089",13.581064744626,13.6098825500617,13.5483826751702,13.5788912703357,13.5127766122133,13.4994294867542
"b1090",9.64224227188537,9.74391409470428,9.60045759610011,9.41294515537676,9.43331659267324,9.38495066803343
"b1091",9.18407707501041,9.13701017915219,9.08312325219022,8.79987527342748,8.73579209203716,8.68724470940993
"b1092",9.30240835213619,9.39990591829899,9.26455682505252,9.49134428952178,9.31741497816054,9.26597772814192
"b1093",10.3199877404422,10.24365391997,10.0911102192245,10.6275467698453,10.2773947243418,10.3172467106742
"b1094",13.2022747412896,13.0894239545529,13.119536132195,13.3027380871287,13.3148979838795,13.4147795070164
"b1095",10.57935866695,10.6018015258429,10.5585498845936,10.5856500324344,10.5304339945896,10.4965569734408
"b1096",4.83020676308475,5.03053358191583,4.73657124457287,5.09277138238255,4.99507629335328,4.98593447494318
"b1097",4.64459084016265,4.79248133030472,4.82860950543104,4.62729248210826,4.45873966358461,4.54680831040834
"b1098",5.67570282819312,5.85906849368001,5.89404390387973,5.78146621445916,5.81649422021944,5.74513866704331
"b1099",5.3980124457948,5.39910776031769,5.49516269392458,5.40194001788428,5.23811309867229,5.30409629750203
"b1100",6.68027840441241,6.65424902912737,6.67221084742398,6.19740424432269,6.25852298727541,6.25179915084305
"b1101",10.5082915535577,10.525208868489,10.4909007709752,10.2619059619676,10.358904261365,10.3049632881479
"b1102",1.12521586241369,1.508087297644,1.38561870920948,2.34177902932555,2.42593754682018,2.20548799496886
"b1103",7.64617810169369,7.53344869935891,7.53836950113901,8.93494255712261,8.90334092142318,8.8271584034278
"b1104",7.51571494476521,7.28549406936329,7.2938411410461,8.6769216754853,8.6087594815297,8.63679479786888
"b1105",6.65577322453432,6.65918604315837,6.70739038204398,8.2670528987536,8.03940600868782,7.89349881465793
"b1106",5.09658773707724,5.19475393691932,4.92375287688934,6.39377284518424,6.25570197001257,6.39808321828432
"b1107",6.00864946915289,5.93856382892319,5.79885309592691,7.03207914029277,7.13783088843825,7.05114000916475
"b1108",7.00843666004265,7.14918434006853,7.01449662457331,8.29220619792796,8.29949748564429,8.31206522978255
"b1109",8.40264147614353,8.59519625166221,8.56969518835001,9.09624678244217,9.07961839623946,8.94587767828746
"b1110",3.40171925390718,3.70773226692761,3.50361582995299,3.17364659527215,3.30110538294524,3.38296864835143
"b1111",4.81500057469122,4.85530131438445,4.78005401218478,5.46918407166456,5.53434832408628,5.51342481551501
"b1112",6.71331829358296,6.9567056364757,6.96498493384762,8.22854938060572,8.31352406628701,8.12743764194508
"b1113",3.69467490016113,4.28444214724309,4.09494017752801,4.10310165742189,4.04258157444864,3.96197286764968
"b1114",5.93023489638946,5.81794816517193,5.7344281381221,6.58025519595149,6.39540308479949,6.37766833737976
"b1115",0.567105265742175,0.254314675360468,0.349289092188688,0.987069269860596,0.818923660095472,0.827808940453528
"b1116",6.22314635525336,6.25554255546658,6.05810411305382,6.20498384589478,6.09040493282822,6.0972007783005
"b1117",6.21467331808741,6.25945583078177,6.07304473919562,6.37101121766239,6.30185036560296,6.19554281889868
"b1118",6.25168842281621,6.29618702411926,6.19146829468487,6.23610513794272,6.33175270671954,6.39793781444155
"b1119",6.02706290842114,5.86006396583757,5.99033035320578,6.55895538531259,6.50726681055363,6.400771291192
"b1120",5.63155015963344,5.62229400712414,5.54174809860089,6.61092067733231,6.66825261824577,6.68848493115667
"b1121",1.78963150788872,2.26409430852147,1.99351222263958,0.801147516631512,0.900298071962987,1.12855287167784
"b1122",3.27277002186919,3.52581643464564,3.90616521041862,2.0145361396493,2.18527895896105,2.39876652114696
"b1123",8.29822022004079,8.42780515538256,8.44342638995091,8.26440073979624,8.30353819424652,8.36593817200933
"b1124",6.74589913393913,6.77042212623553,6.86629036383921,5.16113002484648,5.34185570434276,5.34949487247491
"b1125",6.83911152127363,6.97997853356581,7.07467314638668,4.89369204620482,5.05319377565241,4.97845437161813
"b1126",7.34113648349635,7.44061382811491,7.5346152184732,5.4247999063222,5.33834626694717,5.45374531182507
"b1127",4.54486711121486,4.57176386006878,4.50729412995393,6.26401343971028,6.33466320769652,6.29637290079147
"b1128",7.16428613559398,6.89377938705472,6.78819330535,7.21028232643331,7.22263476320391,7.07977408964763
"b1129",5.24123960048882,5.23420566200928,5.35573948766874,5.92552040718078,5.91344260507157,5.96513554741722
"b1130",6.60497395850841,6.71316316955771,6.84620781843307,7.94709220123418,8.08396119184367,8.10350679232674
"b1131",7.75783527037066,7.85713763796346,7.9787946748083,6.91229656589715,6.94989303817014,6.93150972500711
"b1132",6.43192503139592,6.58120982527647,6.44458802835059,5.70279388106987,5.32055770267939,5.20134786429394
"b1133",6.93907493620026,7.17162415255128,7.1573082804305,5.97587447819311,6.03876566547145,6.073727914444
"b1134",4.21796894436278,4.57448091793905,4.35787858634701,4.41075104898856,4.37923894202702,4.51206560467648
"b1135",4.46866406108816,4.55229957020222,4.79052870576782,4.50281039732879,4.32334153242789,4.24534031144971
"b1136",10.0800577989581,10.1388127674577,10.2532137222259,10.8734735502688,10.9031858871339,11.0405661731777
"b1137",4.04633027376285,3.97796880118569,3.87640583830396,4.44320890983895,4.76932420985052,4.60996504839334
"b1138",3.09011832640842,3.20455110372245,3.01628633684116,3.82039118830554,3.84595979356523,3.71099479850256
"b1139",3.83825564412123,3.7176221498864,3.62018013098468,4.37798795512566,4.59078073685851,4.05239455439157
"b1140",1.95073781825884,2.04276020521809,2.04613007037775,2.63120508603095,2.71761170674746,2.8439998926442
"b1141",1.36280886385597,1.42112839989257,2.1942925878411,2.93533012742117,3.21935837173197,2.38298594905744
"b1143",5.81925939399967,5.37429812304458,5.50327455963515,7.10651600489858,7.02587043570606,6.98522054496863
"b1144",2.68417295724391,2.50571621353723,3.20675406422333,3.33375102757832,3.47988350258292,3.23240028854103
"b1145",6.36057784863918,6.44526461880468,6.35287346640485,6.52526037623635,6.59978722298715,6.59723565274968
"b1146",1.83296817230123,1.83377526630136,1.55765371236438,1.45537083910909,1.60082094924054,0.599831354264554
"b1147",1.38989379094531,0.946187413083022,1.55167690411752,1.81489668951393,1.4405818319496,1.51750295082176
"b1148",0.465332260323204,0.936768224493329,1.28895975275541,1.25105338265552,1.3843706790302,1.15391180611078
"b1150",1.9310745511116,1.08829899985323,0,0.711556550127083,1.31500758419886,0
"b1151",0.956107051154648,0.322943118170419,1.27860454446531,0.649018564116791,0.733745516487513,0.589096990576705
"b1152",0.995833986277407,0.614163396116547,1.09163637639222,1.48671568515805,0.90799530291018,1.04734593277521
"b1153",0.287881712707307,0.6139499972633,0.416855329946933,0.678592853325525,0,0.235986209683994
"b1154",1.15741889167275,0.409700439852602,0.697992157041249,1.08099516815244,1.33267542052455,0.731315226591911
"b1155",1.67035108973295,1.69912351729319,1.75072764465529,2.79416923379017,2.30991404089912,2.46385010536524
"b1156",1.3218439927849,1.02096196893576,0.981919602087358,2.28822041686838,2.27891471239675,2.36119898155976
"b1157",0.599890549417015,0,0.665946567359357,0.55324446274339,0.627994984957879,0.50069626478596
"b1158",1.3946996598252,0.949926806221026,0.770771112758139,0.882821061970025,0.57767650544755,1.20858092615632
"b1159",3.56672326084237,3.71815420042379,3.69940814347262,5.26196425061076,5.2374526066551,5.22082284034401
"b1160",3.60284710829759,3.71312287099918,3.41479967526163,3.84354368729207,4.37835567857839,3.78838320376993
"b1161",4.5030679073778,4.42064555720303,4.52363759593397,3.89428446125719,4.38503338923033,4.22485008315715
"b1162",5.21700209646749,5.12034721452616,5.09637831019834,6.21218986042095,6.08055957147758,6.18762044430663
"b1163",2.2102294914952,2.48867700259934,2.11030657857717,2.74546695174638,2.52108235529181,2.23009633867587
"b1164",4.32421758146779,4.45264868834133,4.16267592763663,5.9104772023432,5.95354411852006,6.05818219897753
"b1165",4.17021043529938,3.90608077921442,4.2136600703807,5.82424323781435,6.01018337783652,5.90474237061953
"b1166",3.59772146296573,4.04130237035409,3.23635679373726,5.75397583812632,6.07481366981441,5.80192239713347
"b1167",3.04392115531075,3.08068504128795,3.14612374296634,5.46503208716666,5.48567770568529,5.66021397935468
"b1168",0.818659610278723,0.421927065089916,0.659285569981567,1.0544808284005,1.05466844476155,0.750930945669802
"b1171",5.55876405210141,5.83371470185078,5.64187361575685,5.42026369841832,5.74217698855424,5.70826811335859
"b1172",5.43515910836884,5.72264827511524,5.26483772010569,5.22028494061832,5.66827572262506,5.30470796803544
"b1174",8.09716811963153,8.23739154594001,8.32035478967348,9.44591652174934,9.62330002837294,9.58797938815839
"b1175",8.16899211039602,8.12346001072744,8.1176490009081,9.45086704982843,9.46767278019386,9.53253378432684
"b1176",7.2719657265952,7.38669231639961,7.37305916916569,8.05941645534357,8.1022313428965,8.13286482068902
"b1177",6.35398580995536,6.04370244622592,6.00911320659466,6.80698953617125,6.77846462077852,6.78404819253552
"b1178",5.07704698922487,5.19918563056868,4.98595490999133,6.51160517478939,6.7730006476262,6.71260332544676
"b1179",6.74958368071897,6.95339425678842,6.83876790017132,8.03052560643378,8.00654602368111,8.08993937685348
"b1180",5.84756574357642,5.79571078830287,5.64401091450558,7.01871715376028,7.06793312583804,7.01042901299294
"b1181",5.77260117164776,5.79711694361015,5.79404646007021,6.05247869061187,6.13317039492496,6.02464800331084
"b1182",0.994388962633775,0.843506973398121,0.895382316611606,1.02001011694668,0.53588729172814,0.752212778681073
"b1183",2.95658291358115,3.533916540535,3.33530244818614,3.4995471263873,3.38268403460672,3.89260599745575
"b1184",2.40051036059821,2.41251634692758,2.53406788545691,2.39207770326819,2.60082964221929,2.68076223944423
"b1185",7.81407202660275,7.62296879247609,7.52382652066642,7.74602396270772,7.71214387767222,7.64582714618249
"b1186",6.62760332197871,6.65129794325748,6.69505194831737,7.19345247874933,7.13231838766559,7.15237744301411
"b1187",6.96199543852549,6.680907047872,6.77486752390348,6.41968135020641,6.39514730100717,6.50525121413547
"b1188",1.23256308261201,0.801564341005438,0.970732920374865,2.92160058045049,2.82141429043321,2.89710168163427
"b1189",7.20689548316654,7.02720906276013,6.91773332413774,9.01602292091652,8.76372696376053,8.75560664094343
"b1190",6.6227092022587,6.33347902186164,6.31238275670543,8.23446542129714,7.92708672304146,7.82319207439688
"b1191",3.99701977460647,3.99672514153412,3.81213668018252,5.25008343354715,5.30442746203386,5.21222482887405
"b1192",4.99094927762269,4.76779674279734,4.72230712328081,5.69254007332041,5.76829894550056,5.6471294006526
"b1193",6.57226987598473,6.63968898093897,6.63632713171159,6.96811810971387,7.0719926303823,7.09347057211803
"b1194",1.36878654305697,0.644424830347854,0.848166080344821,2.60894162132341,2.12037910468081,2.26912743605994
"b1195",1.00795790007397,0.855574544696744,0.821195043025087,2.48092017128337,1.87727912910267,2.65267152711101
"b1196",0.665022266724656,0.303832550860455,1.22186358869955,1.21851381079714,1.79818170784325,1.40558917248081
"b1197",1.1984449224213,1.40413593270766,2.10203936015744,1.82976150089486,2.02215620779549,2.10765116902855
"b1198",5.69641171174584,5.6924317550246,5.90271057933657,6.55875737645341,6.51612712409344,6.64181582484405
"b1199",5.44831857512379,5.33578849392424,5.29432092070819,6.39053293364411,6.34180558676128,6.34847933999372
"b1200",5.63025980724004,5.56957273598963,5.68775152308809,6.37634662454409,6.22522223936366,6.29501309147831
"b1201",3.36414272679612,3.39134779036587,3.32095323989436,5.19148185863886,5.19504490196561,5.19014380421535
"b1202",1.66229809879065,1.59570816508065,1.80636661809509,2.5115511586002,2.33797463635697,2.21094982737504
"b1203",8.55726121195369,8.65611776766521,8.64357991150341,8.02825538066159,8.11075450887008,8.0715550418188
"b1204",6.95689647568242,6.95492845715282,6.94971326714737,5.90825623769708,5.90379490230667,6.04143376101346
"b1205",4.84458648003221,4.68891843409826,4.50685942438379,5.45072972145187,5.46026778595529,5.41466268116611
"b1206",4.52953450696917,4.50440093965131,4.5134347812011,3.84791774703306,3.86793120661053,3.76955196601844
"b1207",10.0545579032059,9.92959491022745,10.0312342770715,8.63055223482103,8.67784011197474,8.70050746348166
"b1208",6.8351927242133,6.59026406397759,6.50579258494762,6.67556041463253,6.57544953705147,6.68396774444907
"b1209",6.31248112962852,6.29923460089759,6.40446359050974,7.0280542730291,6.97809543274975,6.90249692594808
"b1210",5.90065631806617,5.87619388856447,5.77508461410321,6.08652895783679,5.77501279562597,5.84440803263526
"b1211",6.3182394173169,6.30372155046235,6.21797347798089,5.79555899431643,5.71150594089692,5.63537883222297
"b1212",5.04123329180817,5.199173538804,5.14746529700346,4.5183548401105,4.38115246080538,4.46448701672231
"b1213",5.32508315661076,5.36581980537224,5.25251893256852,4.52565438233826,5.02763555526279,4.55253240175819
"b1214",6.6429472004785,6.77941075883733,6.78045871795007,6.85975954146346,6.86579699824931,6.8713620518427
"b1215",8.08225457725773,8.04520723942448,7.94148610707259,8.02248016125158,7.97595626355262,8.03518760365719
"b1216",6.73096453508928,6.92748792556891,6.862333005715,7.10302218861515,7.1319565427103,7.05853239033855
"b1217",2.71770947813288,3.10305391597402,1.98611992598352,3.71543376216105,3.8651188839168,3.71365403897317
"b1218",3.62365861779109,3.87542292012334,3.15162141423793,4.81240045592945,4.80263165059829,4.77062860997308
"b1219",7.00667095079684,7.06078593743757,6.91229179102601,7.79920296072843,7.91206947374279,7.85166007091922
"b1220",2.79350298259783,2.69875138292106,2.69700452589116,3.80997274552177,3.85149566648,3.74236045964286
"b1221",6.04668705433672,5.97311503960948,6.04193209490616,6.80986883834679,6.85875986231248,6.92208974868988
"b1222",3.99741636881322,4.11340381290273,4.15500579268896,4.5187089702634,4.58461485569077,4.44962471301228
"b1223",0.354693128342195,0.802246467749551,0.578467744522492,1.06681793096009,0.478305579543334,1.03324515661373
"b1224",1.05051372124848,1.23614882433968,1.07097393847926,1.47795517028775,1.29995341457847,1.35457518836933
"b1225",1.67126863983774,1.18798712006856,1.54210583262678,2.01688409178023,2.10068846354156,2.10886306799393
"b1226",1.74971983203146,1.37893765894688,1.48141936736955,1.926382683107,2.09378467435832,1.86105273737715
"b1227",1.7168483510417,1.71762905519613,1.52573674147228,2.54538630652269,2.6878926526672,2.89560994085958
"b1229",4.1751928883182,4.57120126350053,4.80564433702148,1.19481355363277,1.32445834372195,2.74887353576918
"b1232",8.41340366379561,8.55476503407138,8.45943426619209,8.69962432577478,8.7107967183277,8.75032141688962
"b1233",7.27774154669248,7.03057800690873,6.91542025101477,7.01718819194942,7.0008823368249,6.97948965777766
"b1234",5.10385306768286,5.23097053796629,5.31267297946397,5.42313083149792,5.48451089083677,5.38801135915268
"b1235",4.59727055948652,4.92112996192848,4.86024242477458,5.19370825628844,5.00703414150455,5.14449453428513
"b1236",9.18334003869893,9.04425161373424,9.06324148559968,9.50999923129561,9.50465237406348,9.55272552323905
"b1237",11.4478988607219,11.5278956289847,11.5823331058482,11.9611217547331,12.056544336763,11.9796325157602
"b1238",7.00366148327853,6.96037901598969,6.90226262007787,6.61242202527908,6.6513811125663,6.64275352156467
"b1241",6.57175445970945,6.67216223126186,6.81527112903083,7.14192370718296,7.05017236198532,7.32394008613149
"b1242",5.1896142714695,5.14911965005069,4.96575549449663,5.25004006325325,5.22852743207795,5.13001063127566
"b1243",9.72513552339344,9.61079474728435,9.81570935994845,10.34428530067,10.1260441032643,10.4433247447071
"b1244",8.5883274655965,8.51128957740351,8.76609999907734,9.00853803419291,8.96248049542548,9.10606958772883
"b1245",8.69148044276759,8.6527490202814,8.70330966655804,9.07748996795961,8.99416844127772,9.06115129862302
"b1246",8.54816720027396,8.60405715876552,8.6439271431255,8.99078292323193,8.93919828834748,9.04930453957609
"b1247",8.59353743946418,8.59436814572609,8.64869995686239,8.98280862009632,8.97989614186786,9.07520192647415
"b1248",6.50041230872531,6.80090026525567,6.68670252644442,7.43373970757887,7.49254104493215,7.45626126148009
"b1249",5.22767067332636,5.5845851055303,5.47813384573353,6.67389725274812,6.67689858712162,6.76799111779073
"b1250",3.81724259613622,3.90233534839723,4.00857678932114,5.44089516615553,5.58868222374536,5.51231653389603
"b1251",7.33703570718227,6.93071522003479,7.10881343595503,9.47086474830291,9.46855567726527,9.33873692075686
"b1252",5.74394780666843,5.7784828386721,5.41019411342929,5.6337177580099,5.63800682794507,5.58755726092553
"b1253",7.59864684317471,7.50830435468328,7.56579299440512,6.80177151546553,6.97637113575532,7.00933116685398
"b1254",7.06870796154948,7.06930725970629,7.01433658471569,6.72432138888306,6.83751211279814,6.82303194594301
"b1255",6.52123556741001,6.38564701315866,6.32765009655982,6.1859641823525,6.20132446816533,6.25707232841316
"b1256",3.30704226449846,3.26009790865688,3.28426331274317,3.64938392600943,3.22377838979622,3.36104906844025
